N,P,K,temperature,humidity,ph,rainfall,label
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,mungbean
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
8,58,17,28.75273118,69.15640149,7.286049978,35.15426171,lentil
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
24,55,78,17.30287885,15.15405941,6.64919573,75.57790384,chickpea
67,35,22,23.30546753,63.24648023,6.385684214,108.7603001,maize
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram
82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya
40,79,17,21.12695586,63.18738532,6.403683619,38.71834464,lentil
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,grapes
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes
74,58,18,20.03728219,56.35606753,6.727303282,109.024141,maize
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange
58,70,84,20.6543203,16.60820843,6.231049028,74.6631118,chickpea
74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,maize
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate
26,37,30,35.39986338,49.45962621,6.166173834,97.41054011,mango
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,maize
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana
84,37,42,25.49674786,81.13449097,6.691074249,169.9288234,jute
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,apple
88,54,44,25.7354293,83.88266234,6.149410611,233.1321372,rice
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute
28,72,84,18.72963144,19.18197264,6.481783043,71.58010169,chickpea
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,apple
118,31,34,27.54823036,62.88179198,6.123796057,181.4170812,coffee
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,mango
69,37,42,23.05804872,83.37011772,7.073453503,251.0549998,rice
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon
48,62,15,25.36586097,66.6379724,7.538631462,65.81655892,blackgram
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,papaya
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange
11,61,21,18.62328774,23.02410338,5.532100554,135.3378033,kidneybeans
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,grapes
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,grapes
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,apple
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut
21,39,20,28.14448546,82.1193047,7.064782138,46.75690086,mungbean
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
57,58,77,18.72649425,17.58406365,7.978996755,81.20176515,chickpea
76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,maize
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
83,22,54,25.89762315,81.96664832,6.277245254,54.49960057,watermelon
77,52,17,24.86374934,65.7420046,5.714799723,75.82270467,maize
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
11,72,20,19.52226241,24.92607153,5.951177452,113.334026,kidneybeans
0,69,21,25.86928193,61.88321072,7.072923306,36.68284038,lentil
82,43,38,23.28617173,81.43321641,5.105588355,242.3170629,rice
26,51,25,28.76488954,52.62741529,7.792508068,55.21606732,mothbeans
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
12,66,20,27.41434987,63.41785982,7.336117221,44.43177543,lentil
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,mango
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute
42,79,85,17.22385224,15.82069268,6.129533877,76.57580954,chickpea
89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,maize
104,18,30,23.60301571,60.39647474,6.779832611,140.9370415,coffee
6,47,18,29.16174608,80.28038146,6.715276663,40.16545979,mungbean
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,papaya
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana
99,55,35,21.7238313,80.2389895,6.501697816,277.9626192,rice
96,54,22,25.70196694,61.33450447,6.960358276,83.20711308,maize
63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,maize
7,77,18,20.5591255,60.54880693,6.655918078,191.0895109,pigeonpeas
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans
38,77,22,28.234829,69.3159965,6.313284268,35.36831423,lentil
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut
113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton
32,73,81,20.45078582,15.40312102,5.988992796,92.68373702,chickpea
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,watermelon
79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,maize
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,coconut
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,maize
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,banana
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya
62,42,36,22.78133816,82.06719137,6.430010215,248.7183228,rice
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton
27,62,77,18.19737048,14.71070537,6.576415562,70.18185181,chickpea
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut
27,74,20,24.69487673,59.96669215,5.859813416,91.95792434,pigeonpeas
36,67,20,20.39078312,60.47528931,6.924042372,53.31508572,lentil
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute
30,70,79,20.26942271,19.96978871,7.313122235,69.64449182,chickpea
77,38,36,21.8652524,80.1923008,5.953933276,224.5550169,rice
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee
78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,rice
117,37,32,23.1069385,67.06230539,6.787658922,162.5769606,coffee
73,57,41,21.44653958,84.94375962,5.824709117,272.2017204,rice
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
43,79,79,19.40751744,18.98030507,7.806747656,80.25064637,chickpea
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,watermelon
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango
5,55,18,33.50876355,45.70976142,7.322097972,126.6738117,pigeonpeas
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,mango
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram
31,79,75,18.8202251,16.1074793,8.204862075,89.73119396,chickpea
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean
25,71,24,28.49538735,60.44848407,7.187721818,74.91559514,blackgram
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
36,67,77,18.36952567,19.56381041,7.152811172,79.26357665,chickpea
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,orange
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,grapes
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya
99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,maize
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
11,14,5,11.50322938,94.8933184,6.946354724,115.5683776,orange
83,60,36,25.59704938,80.14509262,6.903985986,200.834898,rice
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya
61,60,15,24.87502824,68.74248334,6.265564338,91.26056654,maize
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple
99,15,27,27.41711238,56.63636248,6.086922359,127.92461,coffee
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,banana
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,banana
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana
31,60,24,25.40474421,65.8567539,7.722335992,51.92057267,lentil
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton
9,48,20,29.66461594,84.28187572,6.377568542,56.09542002,mungbean
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
20,72,19,32.47648301,64.34848735,7.397190844,65.820457,blackgram
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton
10,78,18,18.54141834,62.70637578,6.296976913,44.07819743,lentil
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
22,55,16,23.7937153,68.03209183,6.516317561,49.73922097,lentil
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon
4,36,22,27.60887393,86.13316408,7.012740397,43.80041104,mungbean
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange
31,58,15,28.31886863,60.19461399,6.167855382,45.36521251,lentil
79,42,37,24.87300744,82.84022551,6.587918708,295.6094492,rice
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
36,57,16,28.61409059,57.14218792,8.292875734,57.02891698,mothbeans
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute
61,52,41,24.97669518,83.891805,6.880431223,204.8001847,rice
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
9,59,24,20.43517772,39.37252634,4.747352458,137.2279662,pigeonpeas
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute
74,43,23,25.95263264,61.89082199,6.325235159,99.57981207,maize
37,78,79,19.95264829,14.82633099,7.786366322,88.6810311,chickpea
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana
23,72,84,19.02061277,17.13159126,6.920251378,79.92698081,chickpea
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon
84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,grapes
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,mungbean
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans
13,74,25,24.12192608,61.09533545,6.461618577,44.23629285,lentil
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya
57,68,81,17.17012591,17.30457712,8.081095263,72.78624223,chickpea
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
24,67,22,20.120043,22.89845607,5.618844277,104.6252153,kidneybeans
7,40,17,31.2123945,40.92604945,8.532078733,53.78769958,mothbeans
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas
31,76,82,20.8248451,17.85057083,7.599279991,79.20509212,chickpea
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,grapes
19,53,22,27.8640132,80.4513142,6.852884643,42.83053902,mungbean
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,watermelon
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,watermelon
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya
18,66,22,25.87990287,67.55109024,6.347379185,47.89645224,lentil
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,maize
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton
27,76,83,19.12829388,14.92241479,6.289614016,89.61857826,chickpea
22,64,82,19.48974337,17.17260319,6.4740245,87.51312796,chickpea
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut
13,61,22,19.44084326,63.27771461,7.728832424,46.83130119,lentil
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange
7,63,24,19.55750776,64.45268309,6.818681086,53.04669416,lentil
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana
