N,P,K,temperature,humidity,ph,rainfall,label
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut
111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute
6,37,17,28.08657178,80.35005927,6.760694228,38.14476781,mungbean
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton
22,67,78,17.16606398,14.42457525,6.204090835,72.32667516,chickpea
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya
28,76,82,20.56601874,14.25803981,6.654425315,83.75937135,chickpea
60,61,78,20.71219282,19.83643308,6.317153205,94.03659867,chickpea
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,grapes
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton
91,56,37,23.43191632,80.56887849,6.363472208,269.5039162,rice
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,mungbean
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
34,66,17,18.81097271,21.27833035,5.889614577,125.084915,kidneybeans
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton
38,19,31,34.73823882,49.08864345,5.855119268,90.65022183,mango
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana
16,73,19,18.41645629,34.80541039,4.684079249,163.2747473,pigeonpeas
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,papaya
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton
86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,maize
2,78,23,21.31852148,66.43934593,7.320514721,45.42616802,lentil
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
6,72,15,22.99451999,66.70897237,7.670178119,54.49044154,lentil
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute
22,60,85,18.8392908,14.74071856,7.811997977,94.78189594,chickpea
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,mungbean
36,38,15,28.36363858,87.59810657,6.320662012,57.99524359,mungbean
47,80,77,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
43,66,79,19.46233971,15.22538951,7.976607593,74.58565097,chickpea
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
77,36,37,26.88444878,81.46033732,6.136131869,194.5766559,rice
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,grapes
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango
90,46,42,23.97898217,81.45061596,7.50283396,250.0832336,rice
38,36,21,28.02952623,84.8845732,6.556372966,36.12042927,mungbean
50,56,76,20.99502153,19.8601304,7.966605025,73.50734019,chickpea
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,grapes
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon
93,26,27,24.59245684,56.46829641,7.288211994,137.7044047,coffee
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,mango
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,banana
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton
82,18,48,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,grapes
24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,orange
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,mungbean
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
60,46,22,24.89364635,65.61418761,6.625404348,87.9298085,maize
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee
31,51,25,27.53592929,85.5701901,7.196774236,53.01899249,mungbean
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange
17,74,17,26.03026959,69.55863145,7.393210848,37.11395801,lentil
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes
20,60,78,18.17234999,14.70085967,6.358740355,90.7760707,chickpea
83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon
33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,apple
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
6,77,20,25.78746268,60.2816298,6.058306161,49.14337177,lentil
10,56,16,28.17432665,81.04554836,6.828187499,36.35720652,mungbean
16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,orange
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram
20,50,22,30.99694676,46.42693735,9.406887533,38.31597852,mothbeans
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple
9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,orange
60,36,43,23.43121862,83.06310136,5.286203711,219.9048349,rice
76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,maize
93,53,38,26.92995077,81.91411159,7.069172227,290.6793783,rice
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate
11,74,17,21.36383757,69.92375891,6.633864582,46.6352865,lentil
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange
7,73,25,27.52185591,63.13215259,7.28805662,45.20841071,lentil
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,grapes
24,80,19,29.67892453,69.0854554,6.808041722,65.66436565,blackgram
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,watermelon
